num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,time,GPSFix,NumberOfSatellites
316,-78.6931458,35.7235102,25.001,-0.0010182171827182174,2.021310329437256,-0.0014617481501773,0.01,0.01,0.0,12.587,2025-05-31 23:26:28.007764,6,10
317,-78.6931458,35.7235102,25.003,-0.0010337992571294308,2.151848554611206,-0.0016911233542487025,0.01,0.01,0.0,12.587,2025-05-31 23:26:29.009753,6,10
318,-78.6931459,35.7235102,25.003,-0.0010283465962857008,1.913962483406067,-0.0017341587226837873,0.01,0.02,0.0,12.587,2025-05-31 23:26:30.010580,6,10
319,-78.6931459,35.7235102,25.001,-0.0014278898015618324,0.5742359161376953,0.0008923167479224503,0.01,0.02,0.0,12.587,2025-05-31 23:26:31.011744,6,10
320,-78.6931459,35.7235103,25.001,0.0010233590146526694,-0.6127901673316956,0.0021075946278870106,0.01,0.02,0.0,12.587,2025-05-31 23:26:32.012493,6,10
321,-78.6931471,35.7235117,24.999,-0.2807365953922272,-0.9771108031272888,0.10205426812171936,0.77,-0.53,0.0,12.587,2025-05-31 23:26:33.014688,6,10
322,-78.693161,35.7235275,25.003,-0.36222338676452637,-0.5588555932044983,-0.027268553152680397,2.8,-2.01,0.0,12.587,2025-05-31 23:26:34.015096,6,10
323,-78.6931907,35.723561,25.007,-0.47586679458618164,-0.7272892594337463,0.03950539976358414,4.73,-3.44,0.0,12.587,2025-05-31 23:26:35.015902,6,10
324,-78.6932362,35.7236124,25.0,-0.6007245779037476,-0.7589870095252991,0.05183872953057289,6.71,-4.86,0.01,12.587,2025-05-31 23:26:36.017080,6,10
325,-78.6932958,35.7236791,25.004,-0.5511466264724731,-0.6582424640655518,0.0005635096458718181,7.79,-5.75,0.0,12.587,2025-05-31 23:26:37.017539,6,10
326,-78.693361,35.7237512,25.001,-0.5531147718429565,-0.7468218207359314,0.040746159851551056,8.14,-5.95,0.0,12.587,2025-05-31 23:26:38.018163,6,10
327,-78.6934275,35.7238254,25.001,-0.5485659837722778,-0.6996437311172485,0.013059127144515514,8.31,-6.08,0.0,12.587,2025-05-31 23:26:39.019045,6,10
328,-78.6934951,35.7239002,25.002,-0.5358072519302368,-0.7084733247756958,0.021967817097902298,8.27,-6.07,0.0,12.587,2025-05-31 23:26:40.019907,6,10
329,-78.6935617,35.7239742,25.002,-0.5303367376327515,-0.7196592092514038,0.023139676079154015,8.24,-6.0,0.0,12.587,2025-05-31 23:26:41.020937,6,10
330,-78.693628,35.724048,25.0,-0.5248653888702393,-0.7054458260536194,0.017304979264736176,8.16,-5.96,0.0,12.587,2025-05-31 23:26:42.022100,6,10
331,-78.6936933,35.7241206,24.998,-0.5303734540939331,-0.7141774296760559,0.022832974791526794,8.15,-5.94,0.0,12.587,2025-05-31 23:26:43.023085,6,10
332,-78.6937589,35.7241938,24.998,-0.5238615274429321,-0.7112019062042236,0.01934402622282505,8.12,-5.91,0.0,12.587,2025-05-31 23:26:44.023577,6,10
333,-78.6938238,35.7242662,24.995,-0.5301805138587952,-0.710436224937439,0.019887078553438187,8.12,-5.92,0.0,12.587,2025-05-31 23:26:45.023987,6,10
334,-78.6938893,35.7243391,24.995,-0.5244240760803223,-0.7116305828094482,0.01915852166712284,8.12,-5.92,0.0,12.587,2025-05-31 23:26:46.025103,6,10
335,-78.6939544,35.7244117,24.995,-0.5258578658103943,-0.7112898826599121,0.019249416887760162,8.1,-5.91,0.0,12.587,2025-05-31 23:26:47.026212,6,10
336,-78.6940199,35.7244847,24.996,-0.5215105414390564,-0.7110811471939087,0.018621107563376427,8.08,-5.9,0.0,12.587,2025-05-31 23:26:48.026671,6,10
337,-78.6940845,35.7245567,24.994,-0.5318078994750977,-0.7114071249961853,0.019715990871191025,8.1,-5.91,0.0,12.587,2025-05-31 23:26:49.027773,6,10
338,-78.6941499,35.7246296,24.996,-0.5227060317993164,-0.7114596366882324,0.01871533878147602,8.11,-5.92,0.0,12.587,2025-05-31 23:26:50.028483,6,10
339,-78.6942151,35.7247022,24.998,-0.5260331630706787,-0.7113768458366394,0.018733713775873184,8.09,-5.91,0.0,12.587,2025-05-31 23:26:51.029537,6,10
340,-78.6942804,35.724775,24.998,-0.5217744708061218,-0.7107701897621155,0.018076326698064804,8.08,-5.9,0.0,12.587,2025-05-31 23:26:52.030440,6,10
341,-78.6943456,35.7248475,24.996,-0.52564537525177,-0.7115707993507385,0.019175464287400246,8.08,-5.9,0.0,12.587,2025-05-31 23:26:53.031098,6,10
342,-78.6944109,35.7249203,24.996,-0.518880307674408,-0.7113034725189209,0.018530188128352165,8.08,-5.9,0.0,12.587,2025-05-31 23:26:54.031950,6,10
343,-78.6944757,35.7249925,24.995,-0.5286843776702881,-0.7113789319992065,0.019014690071344376,8.08,-5.9,0.0,12.587,2025-05-31 23:26:55.033258,6,10
344,-78.6945408,35.7250651,24.995,-0.5254213809967041,-0.7113384008407593,0.018054410815238953,8.11,-5.92,0.0,12.587,2025-05-31 23:26:56.033743,6,10
345,-78.6946061,35.7251378,24.997,-0.5260540843009949,-0.7115346193313599,0.018566669896245003,8.09,-5.91,0.0,12.587,2025-05-31 23:26:57.034307,6,10
346,-78.6946714,35.7252106,24.997,-0.5209998488426208,-0.7117587924003601,0.017836280167102814,8.09,-5.91,0.0,12.587,2025-05-31 23:26:58.035101,6,10
347,-78.6947365,35.7252831,24.995,-0.5278656482696533,-0.7108293771743774,0.018170183524489403,8.07,-5.9,0.0,12.587,2025-05-31 23:26:59.035777,6,10
348,-78.6948015,35.7253555,24.995,-0.5279951095581055,-0.7118045687675476,0.018887335434556007,8.1,-5.91,0.0,12.587,2025-05-31 23:27:00.036101,6,10
349,-78.6948668,35.7254283,24.997,-0.5253244042396545,-0.7110069394111633,0.018057992681860924,8.09,-5.91,0.0,12.587,2025-05-31 23:27:01.036378,6,10
350,-78.694932,35.7255009,24.998,-0.5249866247177124,-0.7118207812309265,0.018141739070415497,8.09,-5.91,0.0,12.587,2025-05-31 23:27:02.036905,6,10
351,-78.6949974,35.7255737,24.997,-0.5240952372550964,-0.7109960913658142,0.017682505771517754,8.06,-5.89,0.0,12.587,2025-05-31 23:27:03.037462,6,10
352,-78.6950622,35.7256459,24.995,-0.5284318923950195,-0.7116986513137817,0.018902620300650597,8.09,-5.91,0.0,12.587,2025-05-31 23:27:04.038506,6,10
353,-78.6951275,35.7257187,24.997,-0.5256905555725098,-0.7112882137298584,0.017936386168003082,8.08,-5.9,0.0,12.587,2025-05-31 23:27:05.038790,6,10
354,-78.6951925,35.725791,24.997,-0.527942419052124,-0.7113379240036011,0.018537482246756554,8.1,-5.91,0.0,12.587,2025-05-31 23:27:06.040449,6,10
355,-78.6952579,35.7258639,24.997,-0.5239096879959106,-0.7112684845924377,0.01753704994916916,8.09,-5.91,0.0,12.587,2025-05-31 23:27:07.041441,6,10
356,-78.695323,35.7259366,24.996,-0.5245988368988037,-0.7113343477249146,0.017580538988113403,8.08,-5.9,0.0,12.587,2025-05-31 23:27:08.042023,6,10
357,-78.6953884,35.7260093,24.998,-0.5235732197761536,-0.7108452916145325,0.017621129751205444,8.06,-5.89,0.0,12.587,2025-05-31 23:27:09.042355,6,10
358,-78.695453,35.7260813,24.996,-0.5308102369308472,-0.7116504311561584,0.018953396007418633,8.09,-5.91,0.0,12.587,2025-05-31 23:27:10.044106,6,10
359,-78.6955184,35.7261542,24.996,-0.5241333246231079,-0.7113385200500488,0.01741517148911953,8.1,-5.92,0.0,12.587,2025-05-31 23:27:11.044325,6,10
360,-78.6955837,35.7262269,24.997,-0.5249350070953369,-0.7114225625991821,0.017817238345742226,8.09,-5.91,0.0,12.587,2025-05-31 23:27:12.045009,6,10
361,-78.6956492,35.7262999,24.999,-0.5187023878097534,-0.711089551448822,0.01740403287112713,8.07,-5.89,0.0,12.587,2025-05-31 23:27:13.045439,6,10
362,-78.6957141,35.7263722,24.996,-0.526572585105896,-0.7115899920463562,0.01804691180586815,8.07,-5.89,0.0,12.587,2025-05-31 23:27:14.045999,6,10
363,-78.6957793,35.7264448,24.996,-0.521864652633667,-0.7114412784576416,0.01791825145483017,8.07,-5.89,0.0,12.587,2025-05-31 23:27:15.046363,6,10
364,-78.6958441,35.726517,24.995,-0.5302646160125732,-0.7111557126045227,0.019032727926969528,8.09,-5.91,0.0,12.587,2025-05-31 23:27:16.046808,6,10
365,-78.6959093,35.7265897,24.996,-0.5248254537582397,-0.7115371823310852,0.018230142071843147,8.11,-5.92,0.0,12.587,2025-05-31 23:27:17.047432,6,10
366,-78.6959746,35.7266624,24.998,-0.5260134935379028,-0.7109509110450745,0.017604317516088486,8.09,-5.91,0.0,12.587,2025-05-31 23:27:18.048349,6,10
367,-78.6960401,35.7267354,24.999,-0.5184054374694824,-0.7120060920715332,0.01749616116285324,8.09,-5.9,0.0,12.587,2025-05-31 23:27:19.048579,6,10
368,-78.6961049,35.7268076,24.998,-0.5280303955078125,-0.7110223770141602,0.018325593322515488,8.07,-5.9,0.0,12.587,2025-05-31 23:27:20.049164,6,10
369,-78.69617,35.7268802,24.996,-0.5251271724700928,-0.7113289833068848,0.01789497211575508,8.1,-5.91,0.0,12.587,2025-05-31 23:27:21.049547,6,10
370,-78.6962348,35.7269524,25.003,-0.43520399928092957,-0.7102048993110657,0.009286816231906414,7.82,-5.71,-0.01,12.587,2025-05-31 23:27:22.049997,6,10
371,-78.6962947,35.727019,25.006,-0.33198270201683044,-0.7092326283454895,0.003943152725696564,6.94,-5.08,0.0,12.587,2025-05-31 23:27:23.051298,6,10
372,-78.696347,35.7270769,24.996,-0.2277327924966812,-0.7090531587600708,0.0022817414719611406,5.88,-4.31,0.0,12.587,2025-05-31 23:27:24.051642,6,10
373,-78.69639,35.7271245,24.987,-0.1195218563079834,-0.7089492678642273,-0.0005778142367489636,4.75,-3.47,0.0,12.587,2025-05-31 23:27:25.052708,6,10
374,-78.6964235,35.7271616,24.984,-0.016813436523079872,-0.709001898765564,-0.004030768759548664,3.52,-2.56,0.0,12.587,2025-05-31 23:27:26.053055,6,10
375,-78.6964466,35.7271873,24.986,0.07770143449306488,-0.710233747959137,-0.008199588395655155,2.22,-1.61,-0.01,12.587,2025-05-31 23:27:27.053347,6,10
376,-78.6964584,35.7272006,24.99,0.13802595436573029,-0.33330705761909485,0.042379483580589294,0.75,-0.54,-0.01,12.587,2025-05-31 23:27:28.055390,6,10
377,-78.6964601,35.7272028,24.99,-0.010742135345935822,1.1566215753555298,0.04939715936779976,-0.09,0.08,0.0,12.587,2025-05-31 23:27:29.056283,6,10
378,-78.6964579,35.7272008,24.989,-0.00330164167098701,2.1790452003479004,0.0012578879250213504,-0.21,0.15,0.0,12.587,2025-05-31 23:27:30.056768,6,10
379,-78.6964486,35.727196,24.984,-0.31371191143989563,2.010133743286133,0.00760556198656559,-1.02,1.85,0.0,12.587,2025-05-31 23:27:31.057827,6,10
380,-78.6964162,35.7271817,24.983,-0.382323682308197,1.721572756767273,0.10927925258874893,-2.1,3.98,0.0,12.587,2025-05-31 23:27:32.058269,6,10
381,-78.6963671,35.7271608,24.984,-0.13706500828266144,2.0013587474823,-0.011186812072992325,-2.22,4.37,0.0,12.587,2025-05-31 23:27:33.058784,6,10
382,-78.696322,35.7271424,24.97,-0.031095778569579124,1.8784762620925903,-0.002992796478793025,-1.75,3.52,0.0,12.587,2025-05-31 23:27:34.060395,6,10
383,-78.6962889,35.7271291,24.971,0.08814574778079987,1.8722368478775024,-0.017644627019762993,-1.12,2.25,0.0,12.587,2025-05-31 23:27:35.061015,6,10
384,-78.6962738,35.7271231,24.632,0.11253485083580017,1.9356427192687988,-0.007173460908234119,-0.25,0.5,0.86,12.587,2025-05-31 23:27:36.061651,6,10
385,-78.6962716,35.7271223,23.285,0.028320258483290672,1.877834677696228,-0.0012032375670969486,-0.02,-0.01,1.58,12.587,2025-05-31 23:27:37.062234,6,10
386,-78.6962729,35.7271224,21.721,-0.0001557663199491799,1.8994332551956177,-0.001092388411052525,0.02,-0.1,1.45,12.587,2025-05-31 23:27:38.063357,6,10
387,-78.6962744,35.7271227,20.229,-0.008249392732977867,1.9074294567108154,-0.002655714750289917,0.02,-0.04,1.44,12.587,2025-05-31 23:27:39.064132,6,10
388,-78.6962751,35.7271229,18.734,-0.006162688601762056,1.8898193836212158,-0.0020093214698135853,0.01,0.01,1.45,12.587,2025-05-31 23:27:40.065029,6,10
389,-78.6962753,35.7271229,17.235,-0.0021597500890493393,1.902576208114624,-0.0016902043716982007,0.01,0.03,1.45,12.587,2025-05-31 23:27:41.065332,6,10
390,-78.6962753,35.7271229,15.744,-0.00039428353193216026,1.8991011381149292,-0.00167511822655797,0.01,0.02,1.45,12.587,2025-05-31 23:27:42.066072,6,10
391,-78.6962753,35.7271229,14.251,0.000657728232908994,1.8973199129104614,-0.001334771397523582,0.02,0.01,1.46,12.587,2025-05-31 23:27:43.066375,6,10
392,-78.6962753,35.727123,12.754,0.0002157749404432252,1.8999593257904053,-0.0012053506216034293,0.02,0.0,1.47,12.587,2025-05-31 23:27:44.067006,6,10
393,-78.6962753,35.727123,11.255,0.0006294554914347827,1.8982055187225342,-0.0012171316193416715,0.02,0.0,1.4,12.587,2025-05-31 23:27:45.067997,6,10
394,-78.6962753,35.727123,10.308,3.699304215842858e-05,1.8994414806365967,-0.0012646025279536843,0.02,0.0,0.46,12.587,2025-05-31 23:27:46.068272,6,10
395,-78.6962753,35.727123,9.886,-0.0001720628933981061,1.898884654045105,-0.0013160075759515166,0.01,0.0,0.47,12.587,2025-05-31 23:27:47.068590,6,10
396,-78.6962754,35.727123,9.39,-0.0008477283408865333,1.8989084959030151,-0.0009339078678749502,0.01,0.0,0.52,12.587,2025-05-31 23:27:48.069105,6,10
397,-78.6962754,35.7271231,8.881,-0.0006490248488262296,1.899045705795288,-0.0011779096676036716,0.01,0.01,0.51,12.587,2025-05-31 23:27:49.069911,6,10
398,-78.6962754,35.7271231,8.378,-0.0003209526767022908,1.8990974426269531,-0.0008605162729509175,0.01,0.01,0.5,12.587,2025-05-31 23:27:50.071067,6,10
399,-78.6962754,35.7271231,7.875,1.6969715943560004e-06,1.899254560470581,-0.00016863137716427445,0.01,0.01,0.5,12.587,2025-05-31 23:27:51.071644,6,10
400,-78.6962755,35.7271231,7.374,-0.0019183107651770115,1.8992987871170044,-0.0017242957837879658,0.0,0.01,0.5,12.587,2025-05-31 23:27:52.072578,6,10
401,-78.6962755,35.7271231,6.873,-0.0006147123058326542,1.8990869522094727,-0.0007559666992165148,0.0,0.02,0.5,12.587,2025-05-31 23:27:53.072827,6,10
402,-78.6962755,35.7271231,6.371,-0.0003734961210284382,1.8994174003601074,-0.0008813035092316568,0.01,0.01,0.5,12.587,2025-05-31 23:27:54.073157,6,10
403,-78.6962755,35.7271231,5.869,-0.00025192523025907576,1.8995349407196045,-0.0009539388702251017,0.01,0.01,0.5,12.587,2025-05-31 23:27:55.074134,6,10
404,-78.6962755,35.7271231,5.368,6.137214950285852e-05,1.899114966392517,-0.0008946667658165097,0.0,0.01,0.49,12.587,2025-05-31 23:27:56.074878,6,10
405,-78.6962755,35.7271231,4.866,-0.0004727246705442667,1.8993878364562988,-0.0011959095718339086,0.01,0.01,0.49,12.587,2025-05-31 23:27:57.075108,6,10
406,-78.6962755,35.7271231,4.366,-0.0003890896332450211,1.8994613885879517,-0.0013764980249106884,0.01,0.01,0.49,12.587,2025-05-31 23:27:58.075488,6,10
407,-78.6962755,35.7271231,3.865,-0.0005592742236331105,1.899053692817688,-0.0009672135929577053,0.01,0.01,0.49,12.587,2025-05-31 23:27:59.076179,6,10
408,-78.6962755,35.7271231,3.365,-0.0015193650033324957,1.8996518850326538,-0.0012788783060386777,0.01,0.01,0.49,12.587,2025-05-31 23:28:00.077012,6,10
409,-78.6962755,35.7271231,2.864,-0.000930590380448848,1.8995896577835083,-0.0005579967400990427,0.01,0.01,0.49,12.587,2025-05-31 23:28:01.077616,6,10
410,-78.6962755,35.7271231,2.363,-0.0009604062652215362,1.8991780281066895,-0.000598926970269531,0.0,0.01,0.49,12.587,2025-05-31 23:28:02.078542,6,10
411,-78.6962755,35.7271231,1.863,-0.000863830849993974,1.8994553089141846,-0.0008546423050574958,0.0,0.01,0.49,12.587,2025-05-31 23:28:03.078995,6,10
412,-78.6962755,35.7271231,1.364,-0.00020213954849168658,1.8995915651321411,-0.0007269439520314336,0.0,0.01,0.49,12.587,2025-05-31 23:28:04.079880,6,10
413,-78.6962755,35.7271231,0.864,-0.00034066385705955327,1.8997161388397217,-0.0006390893249772489,0.0,0.01,0.49,12.587,2025-05-31 23:28:05.080745,6,10
414,-78.6962755,35.7271231,0.362,-0.0004178539093118161,1.8998292684555054,-0.0009429912897758186,0.0,0.01,0.49,12.587,2025-05-31 23:28:06.081519,6,10
415,-78.6962755,35.7271231,0.046,-0.0007898317417129874,1.899633765220642,-0.0009952376130968332,0.01,0.02,-0.03,12.587,2025-05-31 23:28:07.082176,6,10
416,-78.6962754,35.7271231,0.023,-0.0007752273231744766,1.899579644203186,-0.0009689643047749996,0.01,0.01,0.01,12.587,2025-05-31 23:28:08.083916,6,10
