time,dl_lw1,dl_lw2,dl_lw3,dl_lw4,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites
2025-05-31 23:23:55.702,427.01,26.52,0,0,163.820182620466,-78.6986459762815,35.7295263538287,24.995,-0.522705857678314,-2.50022289867473,-0.0276577203714876,-8.61719269518137,-5.07359634759069,0,12.587,6,10
2025-05-31 23:23:56.731,427.01,28.17,0,0,164.849061675594,-78.6987038172662,35.7294466826263,24.995,-0.521645198291819,-2.50135036371711,-0.0276577595752551,-8.62698123351187,-5.08698123351187,0,12.587,6,10
2025-05-31 23:23:57.736,427.01,29.82,0,0,165.852797529519,-78.6987603125009,35.7293688229117,24.995,-0.522832024731901,-2.49932825953138,-0.0281884541263712,-8.60441607411442,-5.07294404940961,0,12.587,6,10
2025-05-31 23:23:58.772,427.01,31.47,0,0,166.888374509236,-78.69881843781,35.7292888174879,24.9941116254908,-0.523943704610166,-2.500094108528,-0.0276067344365579,-8.60888374509236,-5.07888374509236,0,12.587,6,10
2025-05-31 23:23:59.777,427.01,33.12,0,0,167.892155491156,-78.6988750175697,35.7292108795183,24.9948921554912,-0.520886895892931,-2.50021912773565,-0.0272470340373199,-8.60107844508844,-5.07107844508844,0,12.587,6,10
2025-05-31 23:24:00.808,427.01,35.2,0,0,168.922125200123,-78.6989329234362,35.7291311275095,24.995,-0.520088950134055,-2.50010243669642,-0.0265939953374918,-8.59077874799877,-5.07,0,12.587,6,10
2025-05-31 23:24:01.821,427.01,36.85,0,0,169.934274421231,-78.6989898062225,35.7290527871598,24.995,-0.522968693138986,-2.50005799607999,-0.0273459718014176,-8.57131451157538,-5.06065725578769,0,12.587,6,10
2025-05-31 23:24:02.822,427.01,38.92,0,0,170.93539045616,-78.6990457883265,35.7289757684739,24.9921938286315,-0.526109121568583,-2.50000515026019,-0.0279637330163552,-8.60741561824641,-5.07870780912321,0,12.587,6,10
2025-05-31 23:24:03.854,427.01,40.99,0,0,171.967307848016,-78.6991040528934,35.7288955434494,24.993934615696,-0.520383276695733,-2.50050650522216,-0.0263043299592703,-8.59065384303969,-5.07032692151984,0,12.587,6,10
2025-05-31 23:24:04.851,427.01,43.67,0,0,172.962725733211,-78.6991600051862,35.7288184850282,24.994,-0.521875359581431,-2.499355021308,-0.0277153839835329,-8.59962725733211,-5.07,0,12.587,6,10
2025-05-31 23:24:05.877,427.01,45.74,0,0,173.988067746342,-78.6992178270209,35.7287389259429,24.9949880677463,-0.518730724053526,-2.50068011047375,-0.0261079801660076,-8.58023864507316,-5.06011932253658,0,12.587,6,10
2025-05-31 23:24:06.888,427.01,48.41,0,0,174.999261174363,-78.6992744586258,35.7286609569635,24.9940007388256,-0.522760244280985,-2.49978633476562,-0.0272468122947665,-8.58,-5.06,0,12.587,6,10
2025-05-31 23:24:07.894,427.01,51.09,0,0,176.003817366017,-78.699331113009,35.7285830064446,24.994,-0.519504483789987,-2.49991683833257,-0.0266525118577476,-8.57011452098052,-5.06003817366017,0,12.587,6,10
2025-05-31 23:24:08.910,427.01,53.76,0,0,177.019664860275,-78.6993878071316,35.7285048740068,24.9940196648603,-0.526387830350263,-2.49993575423056,-0.027630584766846,-8.60019664860275,-5.07019664860275,0,12.587,6,10
2025-05-31 23:24:09.929,427.01,55.83,0,0,178.03748109009,-78.6994451064373,35.7284259027117,24.995,-0.521496569034434,-2.50025291359863,-0.0263142965863017,-8.6096251890991,-5.0796251890991,0,12.587,6,10
2025-05-31 23:24:10.945,427.01,58.51,0,0,179.052825616633,-78.6995021846473,35.7283473954496,24.995,-0.523064747686026,-2.49970988591375,-0.0273865135355535,-8.59947174383366,-5.06947174383367,0,12.587,6,10
2025-05-31 23:24:11.946,427.01,61.18,0,0,180.052307031047,-78.699558623963,35.7282697723586,24.994947692969,-0.516718194373881,-2.50012004747735,-0.0260385598627163,-8.59052307031047,-5.06052307031047,0,12.587,6,10
2025-05-31 23:24:12.967,427.01,63.85,0,0,181.073386259096,-78.6996157243078,35.7281911199035,24.994,-0.525701697218237,-2.50052823276543,-0.027642106754022,-8.60146772518192,-5.07073386259096,0,12.587,6,10
2025-05-31 23:24:13.977,427.01,67.68,0,0,182.082638970778,-78.699672452574,35.7281130037437,24.9940826389708,-0.521121909744027,-2.50004985416622,-0.0271105321170641,-8.61834722058444,-5.07917361029222,0,12.587,6,10
2025-05-31 23:24:14.997,427.01,71.5,0,0,183.10214260527,-78.6997298608429,35.7280340635196,24.9951021426053,-0.522103747886137,-2.50022302605099,-0.0269906362610984,-8.6010214260527,-5.07,0,12.587,6,10
2025-05-31 23:24:16.023,427.01,75.32,0,0,184.126765151099,-78.6997875988485,35.7279545264068,24.9958732348489,-0.517080016701751,-2.50039015928913,-0.0268346674693378,-8.60746469697802,-5.06873234848901,0,12.587,6,10
2025-05-31 23:24:17.036,427.01,79.14,0,0,185.138542580159,-78.699844286093,35.7278764768043,24.995,-0.524061545211606,-2.5002588392242,-0.0280887303461139,-8.59415627740478,-5.06277085160319,0,12.587,6,10
2025-05-31 23:24:18.059,427.01,82.96,0,0,186.16051422443,-78.699901704848,35.7277974083019,24.995,-0.518845377828342,-2.50051939139694,-0.0271639971678727,-8.61678971551139,-5.0783948577557,0,12.587,6,10
2025-05-31 23:24:19.055,427.01,86.79,0,0,187.156434928987,-78.699957591643,35.7277204919365,24.995,-0.522885022019046,-2.50028357748401,-0.0279626798364883,-8.60312869857975,-5.07156434928987,0,12.587,6,10
2025-05-31 23:24:20.072,427.01,90.61,0,0,188.172730062668,-78.7000144137884,35.7276422452453,24.9969000306894,-0.488066602338731,-2.50120244951671,-0.0233530240220135,-8.49908895613222,-5.00918067430602,0,12.587,6,10
2025-05-31 23:24:21.089,427.01,94.43,0,0,189.189237933565,-78.7000687348112,35.7275675210584,25.0050538103322,-0.365427609605704,-2.50345163023916,-0.0103188379252066,-7.72508492842818,-4.55645723986107,0,12.587,6,10
2025-05-31 23:24:22.089,427.01,99.08,0,0,190.189534693192,-78.7001161656898,35.7275024533829,24.9989151183749,-0.261390769754915,-2.50422536979936,-0.00572122095887166,-6.66634906203291,-3.93922106169721,0,12.587,6,10
2025-05-31 23:24:23.110,427.01,102.9,0,0,191.209087033315,-78.7001567835069,35.72744698654,24.9889545648334,-0.154362450262535,-2.50482083249814,-0.00248937922526558,-5.45073207868932,-3.2231847250137,0,12.587,6,10
2025-05-31 23:24:24.133,427.01,107.55,0,0,192.230716722185,-78.7001889217747,35.7274031094881,24.9852307167222,-0.0472071237112329,-2.50473047621048,0.00218555516639269,-4.160839592272,-2.44311945503009,0,12.587,6,10
2025-05-31 23:24:25.136,427.01,111.37,0,0,193.233072489949,-78.7002116359309,35.7273717889415,24.9866992174698,0.0522545036430377,-2.50433474009076,0.00808720206236836,-2.78738343977555,-1.61722693374471,0,12.587,6,10
2025-05-31 23:24:26.137,427.01,115.19,0,0,194.233272508817,-78.700224906326,35.7273534571472,24.9896998175264,0.125237280362681,-2.50355227628628,0.0129226387172826,-1.33108576256865,-0.756383817682256,-0.00233272508816559,12.587,6,10
2025-05-31 23:24:27.162,427.01,119.01,0,0,195.257037768994,-78.7002290200736,35.7273475799264,24.991742962231,0.0819144368274558,-2.50350420163502,0.00781506937185628,-0.131762626262626,-0.0505998023715414,-0.00742962231005709,12.587,6,10
2025-05-31 23:24:28.169,427.01,123.66,0,0,196.261713977722,-78.7002280027434,35.7273487019421,24.9912617139777,0.0117202263459981,-2.50435121658677,0.00131155765316695,0.202148580668344,0.142148580668344,0,12.587,6,10
2025-05-31 23:24:29.219,427.01,127.48,0,0,197.310598119616,-78.7002261962224,35.7273508658972,24.9929317943589,-0.00860284550396136,-2.49911886183936,-5.67128527263359e-05,0.152046169234566,0.101364112823044,0,12.587,6,10
2025-05-31 23:24:30.221,427.01,132.13,0,0,198.311121365759,-78.7002251133272,35.7273521488971,24.996244485463,-0.00660750157814509,-2.1901841423624,-0.00066853172725627,0.0713327180544402,0.0475551453696268,0,12.587,6,10
2025-05-31 23:24:31.257,427.01,135.95,0,0,199.346243635503,-78.7002245961269,35.7273528038731,24.999692487271,-0.00146078060750187,-1.12437666625562,-0.00191417773947005,0.0265375636449727,0.0130751272899454,0,12.587,6,10
2025-05-31 23:24:32.266,427.01,139.78,0,0,200.35391450881,-78.7002243646085,35.7273530707829,25.001,0.000136730055856347,-0.587437107856653,-0.000261732906767691,0.0164608549119027,0,0,12.587,6,10
2025-05-31 23:24:33.272,427.01,143.6,0,0,201.358742042607,-78.7002242641258,35.7273532358742,25.001,-0.000280551465325548,-0.91997354935158,-5.59351069917151e-06,0.01,0,0,12.587,6,10
2025-05-31 23:24:34.278,427.01,148.25,0,0,202.364732469485,-78.7002241635267,35.7273533364732,25.001,-0.000235714019857808,-0.178908756048218,-0.000236290754605859,0.01,0,0,12.587,6,10
2025-05-31 23:24:35.295,427.01,152.07,0,0,203.380518756073,-78.7002240619481,35.7273534380519,25.001,0.00057707341572743,0.86388824245564,-0.00017013329812779,0.00619481243926919,0,0,12.587,6,10
2025-05-31 23:24:36.300,427.01,156.72,0,0,204.385213478924,-78.700224,35.7273535,25.001,0.000510463808356217,0.695221375868372,-0.000431999282978716,0,0,0,12.587,6,10
